Title;State;VlogLink;Published
"Jancovici : Le Covid et après ? - CJD - 28/05/2020";"https://www.youtube.com/watch?v=nUz_L8AfGbI";"il y a 2 ans";
"Jancovici : Le changement climatique, c'est maintenant !  2/12/2015";"https://www.youtube.com/watch?v=TyJrorkhAzY";"il y a 6 ans";
"Jancovici : Le rechauffement climatique - 24/09/2019";"https://www.youtube.com/watch?v=fS5HhcbyjKc";"il y a 2 ans";
"Jancovici : Le rôle du Haut conseil pour le climat  -  27/11/2018";"https://www.youtube.com/watch?v=Kj7IQIaRmKs";"il y a 3 ans";
"Jancovici : Les Etats Unis ont atteint leurs limites plus tard que les autres - 14/12/2017";"https://www.youtube.com/watch?v=Fg1-Y9GCb_U";"il y a 4 ans";
"Jancovici : Les perspectives énergie et climat - JECO Lyon - 07/11/2017";"https://www.youtube.com/watch?v=kOAnkK30ymE";"il y a 4 ans";
"Jancovici : Leçon inaugurale à l'INSTN - 06/10/2016";"https://www.youtube.com/watch?v=JrqldPJmgNw";"il y a 5 ans";
"Jancovici : Lost in Transition - Telecom Paris - 03/09/2019";"https://www.youtube.com/watch?v=XkYTjeHIzGw";"il y a 3 ans";
"Jancovici : Manifeste pour décarboner l'Europe - 02/2017";"https://www.youtube.com/watch?v=dRFG63I5MLs";"il y a 5 ans";
"Jancovici : N'est-il pas trop tard pour tenir les engagements de la COP 21? 28/11/2017";"https://www.youtube.com/watch?v=gXnhyh1EFA8";"il y a 4 ans";
"Jancovici : Notre prochain président et le carbone : Churchill ou Chamberlain ?" 05/01/2017";"https://www.youtube.com/watch?v=JauNIUgQEz4";"il y a 5 ans";
"Jancovici : Notre énergie, notre avenir - Loudun - 22/10/2019";"https://www.youtube.com/watch?v=Ubx9YbMz8gM";"il y a 2 ans";
"Jancovici : Panser plus de plaies avec moins de moyens - 09/09/2021 -  Cercle Vulnérabilités";"https://www.youtube.com/watch?v=nDzB46kCXnE";"il y a 11 mois";
"Jancovici : Penser L'après Covid-19 - 19/04/2020";"https://www.youtube.com/watch?v=VFDB2JqN92E";"il y a 2 ans";
"Jancovici : Petit cours d'économie physique - ENS Paris - 2012";"https://www.youtube.com/watch?v=HElV74gz3CU";"il y a 4 ans";
"Jancovici : Peut-on encore sauver le climat ? avec Pascal Boniface - 24/03/2021";"https://www.youtube.com/watch?v=3Pr577eUfTc";"il y a 1 an";
"Jancovici : Peut-on faire une transition énergétique sans nucléaire ? Visiatome - 13/03/2017";"https://www.youtube.com/watch?v=Cypoy5QqL9c";"il y a 5 ans";
"Jancovici : Pourquoi vous polluez quand vous êtes sur Internet ? 06/06/2019";"https://www.youtube.com/watch?v=muBTIVjS8sA";"il y a 3 ans";
"Jancovici : Pétrole, matières premières et populisme : démocratie et production";"https://www.youtube.com/watch?v=4cLvrHRc_Lg";"il y a 6 ans";
"Jancovici : Quelle croissance demain ? (Extraits) - Rencontres d'Aix - 03/07/2020";"https://www.youtube.com/watch?v=Evcjl0a0ewM";"il y a 2 ans";
"Jancovici : Rencontre-débat avec les étudiants de l 'Institut Agro Rennes-Angers - 01/04/2022";"https://www.youtube.com/watch?v=IJyOkT2wUjo";"il y a 5 mois";
"Jancovici : Retrait de Trump de l'Accord de Paris, une opportunité pour la France ? - 15/06/2017";"https://www.youtube.com/watch?v=l6ALCV96H5U";"il y a 5 ans";
"Jancovici : Réflexions sur le rôle de l'ingénieur des Mines dans le contexte actuel - 26/01/2021";"https://www.youtube.com/watch?v=607x4TckFrQ";"il y a 1 an";
"Jancovici : S'adapter à la raréfaction de l'énergie - 28/03/2018";"https://www.youtube.com/watch?v=XWUt-K-KmMo";"il y a 4 ans";
"Jancovici : Se nourrir et la neutralité carbone - Agrro croissance - 20/06/22";"https://www.youtube.com/watch?v=GBZPKuBFedw";"il y a 2 mois";
"Jancovici : Sommes-nous trop sur la planète ? - L'info du vrai - 16/11/2017";"https://www.youtube.com/watch?v=wHm4eMydt6w";"il y a 4 ans";
"Jancovici : Sortir du désastre écologique - The SwissBoxConversation - 17/09/2020";"https://www.youtube.com/watch?v=EmupJkEXX-w";"il y a 1 an";
"Jancovici : Sus au réchauffement ? - Un pacte pour la planète - 06/05/2021";"https://www.youtube.com/watch?v=cEBorOW9k_w";"il y a 1 an";
"Jancovici : Transition écologique : enjeux et opportunités - ODDO BHF - 18/12/2020";"https://www.youtube.com/watch?v=Shz30sEEyT8";"il y a 1 an";
"Jancovici : Transition énergétique : les points forts de la France -17/04/2019";"https://www.youtube.com/watch?v=9_t8_kDNadk";"il y a 3 ans";
"Jancovici : Un peu de physique pour finir la journée ? - Sablé sur Sarthe - 31 mai 2021";"https://www.youtube.com/watch?v=3vg9kffxPtE";"il y a 1 an";
"Jancovici : Unlimited ou pas ? TEDxPanthéonAssas - 16/05/2019";"https://www.youtube.com/watch?v=Ua18pr8mOFI";"il y a 2 ans";
"Jancovici : Vers une économie décarbonée - 07/06/2019";"https://www.youtube.com/watch?v=8jB-TvaRySo";"il y a 3 ans";
"Jancovici : Will technology save us from Climate Change ? MIT Media Lab - 23/02/2021";"https://www.youtube.com/watch?v=s254IPHXgVA";"il y a 1 an";
"Jancovici : extraits de la conférence  A quand la rupture énergétique ?" - 21/11/2017";"https://www.youtube.com/watch?v=MtSEuqlakz4";"il y a 4 ans";
"Jancovici : la 5G: en a-t-on vraiment besoin ? - Nouvo RTS - 10/12/2020";"https://www.youtube.com/watch?v=iK1A-9Dzelw";"il y a 1 an";
"Jancovici : « Énergie et Climat : qu’est-ce qu’on fait Président ? » - 11/05/2017 - Peronnas (Ain)";"https://www.youtube.com/watch?v=TgWU_jssAhk";"il y a 5 ans";
"Jancovici : «Sortir du nucléaire ne fait rien pour le climat» -  Le Figaro - 05/10/2018";"https://www.youtube.com/watch?v=lQeO_d0PTEo";"il y a 3 ans";
